id,ident,type,name,Latitude,Longitude,elevation_ft,continent,iso_country,State,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
23377,NV97,small_airport,Desert Creek Airport,38.68420029,-119.3219986,5358,NA,US,US-NV,Wellington,no,NV97,,NV97,,,,
23378,NV98,small_airport,Caas Airport,36.15029907,-115.9000015,2800,NA,US,US-NV,Pahrump,no,NV98,,NV98,,,,
23379,NV99,closed,Maverick Heliport,35.934399,-115.181998,2550,NA,US,US-NV,Las Vegas,no,,,,,,NV99,
25227,U74,small_airport,Crescent Valley Airport,40.41590118,-116.5630035,4787,NA,US,US-NV,Crescent Valley,no,U74,,U74,,,,
34930,US-0001,small_airport,Flying M Ranch Airstrip,38.6094017,-118.9960022,,NA,US,US-NV,,no,,,,,https://en.wikipedia.org/wiki/Flying-M_Ranch,,
46183,US-0055,small_airport,Alaki Hot Springs,37.675,-118.0733333,,NA,US,US-NV,,no,,,,,,,
321921,US-0361,seaplane_base,Mathieu Landing Seaplane Base,47.3940723,-92.4881528,1342,NA,US,US-NV,Eveleth,no,MN29,,MN29,,,,
325685,US-0756,heliport,Emerus Heliport,36.240802,-115.163186,2096,NA,US,US-NV,North Las Vegas,no,NV24,,NV24,,,,
326976,US-0844,small_airport,Willow Creek Trading Post Airport,39.036757,-114.82994,6834,NA,US,US-NV,Ely,no,NV99,,NV99,,,,
329459,US-0986,small_airport,Dead Cow Lakebed Airstrip,40.147755,-119.907335,4845,NA,US,US-NV,"Herlong, CA",no,,,HSFIDCL,http://www.stoldrag.com,,High Sierra Fly-In,
329837,US-1019,closed,Airlift Helicopters Heliport,39.616917,-119.895933,5355,NA,US,US-NV,Reno,no,,,,,,50NV,
331199,US-1118,heliport,Pathfinder Helipad,39.552157,-119.836323,4850,NA,US,US-NV,Reno,no,NV77,,NV77,,,,
332247,US-1148,heliport,Henderson Hospital Heliport,36.072294,-115.029647,1664,NA,US,US-NV,Henderson,no,32NV,,32NV,,,,
333474,US-1212,heliport,Renegades Mines Partners LLC Heliport,35.493894,-114.892961,3767,NA,US,US-NV,Searchlight,no,NV10,,NV10,,,,
42732,US-BRC,small_airport,Black Rock City Airport,40.73329926,-119.237999,3905,NA,US,US-NV,Black Rock City (Burning Man),no,,,BRC,http://www.burningman.com/on_the_playa/airport/airport.html,https://en.wikipedia.org/wiki/Burning_man#Airport,,
321919,00NK,seaplane_base,Cliche Cove Seaplane Base,44.8118612,-73.3698057,96,NA,US,US-NY,Beekmantown,no,00NK,,00NK,,,,
6554,00NY,small_airport,Weiss Airfield,42.90010071,-77.49970245,1000,NA,US,US-NY,West Bloomfield,no,00NY,,00NY,,,,
6616,01NY,closed,Vassar Hospital Heliport,41.694187,-73.935582,100,NA,US,US-NY,Poughkeepsie,no,,,,,,01NY,
6672,02NY,heliport,Hansen Heliport,43.13259888,-75.65550232,435,NA,US,US-NY,Durhamville,no,02NY,,02NY,,,,
6732,03NY,small_airport,Talmage Field,40.95840073,-72.71679688,95,NA,US,US-NY,Riverhead,no,03NY,,03NY,,,,
6785,04NY,small_airport,Klaverack Airport,42.26229858,-73.69619751,250,NA,US,US-NY,Hudson,no,04NY,,04NY,,,,
6840,05NY,heliport,Oswego County At Pulaski Heliport,43.55199814,-76.09020233,445,NA,US,US-NY,Pulaski,no,05NY,,05NY,,,,
6889,06N,small_airport,Randall Airport,41.43199921,-74.39160156,523,NA,US,US-NY,Middletown,no,06N,,06N,,,,
6895,06NY,small_airport,Murphy Field,42.84280014,-76.44529724,1100,NA,US,US-NY,Auburn,no,06NY,,06NY,,,,
6948,07NY,heliport,Mmc Heliport,42.66640091,-74.76499939,1320,NA,US,US-NY,Monticello,no,07NY,,07NY,,,,
7000,08NY,small_airport,Md1 Airport,41.36809921,-74.50559998,650,NA,US,US-NY,Middletown,no,08NY,,08NY,,,,
7042,09N,small_airport,Airhaven Airport,41.83259964,-73.87599945,450,NA,US,US-NY,Staatsburg,no,09N,,09N,,,,
7046,09NY,heliport,Spring Lake Fire Department Heliport,41.92890167,-74.04889679,254,NA,US,US-NY,Kingston,no,09NY,,09NY,,,,
7180,0G0,small_airport,North Buffalo Suburban Airport,43.103199,-78.7033,588,NA,US,US-NY,Lockport,no,K0G0,,0G0,,,,
7416,0NK0,small_airport,Berdick Field,42.33399963,-78.79090118,1690,NA,US,US-NY,Cattaraugus,no,0NK0,,0NK0,,,,
7417,0NK1,small_airport,Spring Brook Airport,43.36169815,-76.22019958,450,NA,US,US-NY,Central Square,no,0NK1,,0NK1,,,,
7418,0NK2,small_airport,Westwind Farm Airport,42.98339844,-74.0161972,800,NA,US,US-NY,Charlton,no,0NK2,,0NK2,,,,
7419,0NK3,small_airport,Seven Gullies Airport,42.69589996,-77.79219818,600,NA,US,US-NY,Groveland,no,0NK3,,0NK3,,,,
7420,0NK4,heliport,Medical Center Heliport,40.72589874,-73.55370331,80,NA,US,US-NY,Hempstead,no,0NK4,,0NK4,,,,
7421,0NK5,closed,Mid-Hudson Helicopter Service Heliport,41.606201,-73.827599,270,NA,US,US-NY,Hopewell Junction,no,,,,,,0NK5,
7422,0NK6,small_airport,Lapeer Flyer Airport,42.43840027,-76.08879852,1280,NA,US,US-NY,Marathon,no,0NK6,,0NK6,,,,
7423,0NK7,heliport,Ibm King St Heliport,41.10250092,-73.72609711,470,NA,US,US-NY,Armonk,no,0NK7,,0NK7,,,,
7424,0NK8,small_airport,Rocky Reef Farm Airport,41.92089844,-73.67040253,450,NA,US,US-NY,Attlebury,no,0NK8,,0NK8,,,,
7425,0NK9,closed,Lakeview Airport,43.009449,-75.826006,1050,NA,US,US-NY,Chittenango,no,,,,,,0NK9,
7429,0NY0,small_airport,Bennetts Airport,43.70009995,-73.98290253,1040,NA,US,US-NY,North Creek,no,0NY0,,0NY0,,,,
7430,0NY1,small_airport,Russell Field,43.1391983,-73.65319824,260,NA,US,US-NY,Northumberland,no,0NY1,,0NY1,,,,
7431,0NY3,small_airport,Kermizian Airport,43.31399918,-74.93209839,1440,NA,US,US-NY,Ohio,no,0NY3,,0NY3,,,,
7432,0NY5,heliport,State Police Troop D Heliport,43.09420013,-75.64959717,507,NA,US,US-NY,Oneida,no,0NY5,,0NY5,,,,
7433,0NY6,heliport,New York State Police Heliport,42.92839813,-76.6155014,600,NA,US,US-NY,Auburn,no,0NY6,,0NY6,,,,
7434,0NY7,small_airport,Murphys Landing Strip,43.03760147,-74.18430328,940,NA,US,US-NY,Perth,no,0NY7,,0NY7,,,,
7435,0NY8,small_airport,Wenskoski Field,42.99729919,-74.24539948,800,NA,US,US-NY,Perth,no,0NY8,,0NY8,,,,
7683,10NY,closed,Beaver Meadow Heliport,43.368999,-75.159599,1195,NA,US,US-NY,Remsen,no,,,,,,10NY,
7731,11NK,small_airport,Hop House Airpark,42.91389847,-74.61170197,530,NA,US,US-NY,Fort Plain,no,11NK,,11NK,,,,
7732,11NY,small_airport,Saikkonen Airport,42.20899963,-76.4496994,969,NA,US,US-NY,Spencer,no,11NY,,11NY,,,,
7785,12NK,small_airport,Westport Airport,44.15840149,-73.43289948,276,NA,US,US-NY,Westport,no,12NK,,12NK,,,,
7787,12NY,closed,TGP-245 Heliport,42.873402,-75.170998,1440,NA,US,US-NY,West Winfield,no,,,,,,12NY,
7841,13NK,heliport,Quaker Valley Farm Heliport,41.59749985,-73.53150177,1100,NA,US,US-NY,Pawling,no,13NK,,13NK,,,,
7843,13NY,heliport,Health Sciences Center University Hospital Heliport,40.9076004,-73.11620331,190,NA,US,US-NY,Stony Brook,no,13NY,,13NY,,,,
7903,14NK,small_airport,Mountain View Airport,43.34000015,-73.47899628,243,NA,US,US-NY,Kingsbury,no,14NK,,14NK,,,,
7904,14NY,heliport,Windy's Heliport,40.7975502,-73.41790009,222,NA,US,US-NY,Melville,yes,14NY,,14NY,,,,
7957,15NK,closed,Knox Landing Airport,42.576401,-78.556702,1845,NA,US,US-NY,Sardinia,no,,,,,,15NK,
7958,15NY,heliport,Peninsula Hospital Center Heliport,40.59180069,-73.78009796,,NA,US,US-NY,Far Rockaway,no,15NY,,15NY,,,,
8009,16NK,heliport,Delaware Valley Hospital Heliport,42.16239929,-75.12799835,1220,NA,US,US-NY,Walton,no,16NK,,16NK,,,,
8010,16NY,closed,Station 241 Heliport,42.939804,-76.114899,1380,NA,US,US-NY,Syracuse,no,,,,,,16NY,
8058,17NK,small_airport,Re-Dun Field,42.53950119,-76.94830322,1351,NA,US,US-NY,Reading Center,no,17NK,,17NK,,,,
8059,17NY,heliport,Station 233 Heliport,42.84870148,-77.92030334,944,NA,US,US-NY,Stafford,no,17NY,,17NY,,,,
8109,18NY,small_airport,Strip in the Woods Airport,42.01649857,-74.0490036,500,NA,US,US-NY,Woodstock,no,18NY,,18NY,,,,
8153,19NK,small_airport,Riveredge Airpark,43.2439003,-76.15280151,378,NA,US,US-NY,Central Square,no,19NK,,19NK,,,,
8154,19NY,small_airport,Four Seasons Airport,42.40620041,-77.96080017,1650,NA,US,US-NY,Reading,no,19NY,,19NY,,,,
8172,1A1,small_airport,Green Acres Airport,42.14870071,-73.75099945,295,NA,US,US-NY,Livingston,no,1A1,,1A1,,,,
8216,1B8,small_airport,Chapin Field,43.05009842,-73.36620331,508,NA,US,US-NY,Cambridge,no,1B8,,1B8,,,,
8217,1C3,small_airport,Argyle Airport,43.25419998,-73.47090149,330,NA,US,US-NY,Argyle,no,1C3,,1C3,,,,
8260,1D5,small_airport,Luther Airport,43.02920151,-75.84549713,740,NA,US,US-NY,Chittenango,no,1D5,,1D5,,,,
8268,1.00E+08,small_airport,Moores Airport,44.38759995,-75.06629944,814,NA,US,US-NY,Degrasse,no,1.00E+08,,1.00E+08,,,,
8271,1F2,small_airport,Plateau Sky Ranch Airport,43.22510147,-74.11489868,1070,NA,US,US-NY,Edinburg,no,1F2,,1F2,,,,
8272,1F6,closed,Dolgeville Airport,43.116695,-74.749603,945,NA,US,US-NY,Dolgeville,no,,,,,https://en.wikipedia.org/wiki/Dolgeville_Airport,1F6,
8295,1G6,small_airport,Michael Airfield,43.18170166,-76.12779999,400,NA,US,US-NY,Cicero,no,1G6,,1G6,,,,
8316,1H1,small_airport,Airlane Enterprises Airport,43.20510101,-76.17880249,385,NA,US,US-NY,Clay,no,1H1,,1H1,,,,
8317,1H4,small_airport,Greenville-Rainbow Airport,42.41669846,-74.0161972,840,NA,US,US-NY,Greenville,no,1H4,,1H4,,,,
8319,1I1,small_airport,Marcy Field,44.22090149,-73.79129791,985,NA,US,US-NY,Keene,no,1I1,,1I1,,,,
8509,1N2,small_airport,Spadaro Airport,40.82789993,-72.748703,50,NA,US,US-NY,East Moriches,no,1N2,,1N2,,https://en.wikipedia.org/wiki/Spadaro_Airport,,
8544,1NK0,small_airport,Roxbury Runway Airport,42.29729843,-74.54820251,1600,NA,US,US-NY,Roxbury,no,1NK0,,1NK0,,,,
8545,1NK1,heliport,Stone Ridge Heliport,41.8905983,-74.15209961,285,NA,US,US-NY,Stone Ridge,no,1NK1,,1NK1,,,,
8546,1NK2,heliport,Oneida City Hospital Heliport,43.07419968,-75.65209961,523,NA,US,US-NY,Oneida,no,1NK2,,1NK2,,,,
8547,1NK3,heliport,Troy Armory Heliport,42.69060135,-73.7036972,188,NA,US,US-NY,Troy,no,1NK3,,1NK3,,,,
8548,1NK4,heliport,Wagstaff Heliport,40.6867981,-73.3042984,11,NA,US,US-NY,West Islip,no,1NK4,,1NK4,,,,
8549,1NK5,small_airport,Westtown Airport,41.36149979,-74.52429962,600,NA,US,US-NY,Westtown,no,1NK5,,1NK5,,,,
8550,1NK6,small_airport,Catalano Airfield,44.42369843,-73.74960327,840,NA,US,US-NY,Wilmington,no,1NK6,,1NK6,,,,
8551,1NK7,small_airport,Boonville Inc Airport,43.46670151,-75.24960327,1200,NA,US,US-NY,Boonville,no,1NK7,,1NK7,,,,
8552,1NK8,small_airport,Chenango Bridge Airport,42.19169998,-75.84130096,940,NA,US,US-NY,Binghamton,no,1NK8,,1NK8,,,,
8553,1NK9,heliport,Huntington Emergency Helistop,40.88399887,-73.42289734,12,NA,US,US-NY,Huntington,no,1NK9,,1NK9,,,,
42769,1NY0,heliport,Woodlawn Beach State Park Heliport,42.78811264,-78.84947968,590,NA,US,US-NY,Hamburg,no,1NY0,,1NY0,,,,
325870,1NY1,heliport,Seatuck Cove Heliport,40.816772,-72.730781,8,NA,US,US-NY,Eastport,no,1NY1,,1NY1,,,,
8557,1NY2,closed,Kidder Field,43.6167,-76.162697,360,NA,US,US-NY,Pulaski,no,,,,,,1NY2,
8558,1NY3,small_airport,Richland Airpark,43.5667,-76.032997,560,NA,US,US-NY,Richland,no,1NY3,,1NY3,,,,
8559,1NY4,small_airport,High Banks Farm Landing Area Airport,44.61750031,-73.91100311,1520,NA,US,US-NY,Saranac,no,1NY4,,1NY4,,,,
8560,1NY5,small_airport,Sherman Field,41.63899994,-73.74289703,625,NA,US,US-NY,Poughkeepsie,no,1NY5,,1NY5,,,,
8561,1NY6,heliport,Tgp-249 Heliport,42.75400162,-74.40070343,1300,NA,US,US-NY,Carlisle,no,1NY6,,1NY6,,,,
8562,1NY7,closed,Minard Farms Airport,41.708401,-74.061798,450,NA,US,US-NY,Clinton Dale,no,,,,,,1NY7,
8563,1NY8,small_airport,Killian Airfield,42.80009842,-76.58300018,1020,NA,US,US-NY,Scipio,no,1NY8,,1NY8,,,,
8564,1NY9,closed,Caughdenoy Airport,43.2659,-76.188004,400,NA,US,US-NY,Caughdenoy,no,,,,,,1NY9,
8804,20NY,small_airport,Stafford Airport,43.00889969,-78.04309845,891,NA,US,US-NY,Stafford,no,20NY,,20NY,,,,
8848,21N,small_airport,Mattituck Airport,40.98759842,-72.51899719,30,NA,US,US-NY,Mattituck,no,21N,,21N,,,,
8854,21NK,small_airport,Don Kichote-Quixote Airport,42.552799,-75.191102,1750,NA,US,US-NY,Morris,no,21NK,,21NK,,,,
8855,21NY,heliport,Gautieri Heliport,42.99340057,-78.17839813,915,NA,US,US-NY,Batavia,no,21NY,,21NY,,,,
8905,22NK,heliport,Alstar North Heliport,42.48279953,-79.32920074,580,NA,US,US-NY,Dunkirk,no,22NK,,22NK,,,,
8906,22NY,heliport,Troop A Headquarters Heliport,43.03030014,-78.18470001,903,NA,US,US-NY,Batavia,no,22NY,,22NY,,,,
8958,23N,small_airport,Bayport Aerodrome,40.75839996,-73.05370331,41,NA,US,US-NY,Bayport,no,23N,,23N,,,,
8964,23NK,small_airport,Long Acre Farms Airport,43.11249924,-77.3125,520,NA,US,US-NY,Macedon,no,23NK,,23NK,,,,
8965,23NY,small_airport,Jolamtra Landing Area Airport,42.27980042,-77.33999634,1700,NA,US,US-NY,Bath,no,23NY,,23NY,,,,
9020,24NK,heliport,Jet-Line Products Heliport,40.78549957,-73.17539978,10,NA,US,US-NY,Islandia,no,24NK,,24NK,,,,
9021,24NY,closed,Ely Air Park,43.0667,-77.9589,690,NA,US,US-NY,Bergen,no,,,,,,24NY,
9071,25NK,small_airport,Loucks Airport,42.43619919,-77.13220215,1425,NA,US,US-NY,Hammondsport,no,25NK,,25NK,,,,
9072,25NY,heliport,Carter's Heliport,40.80009842,-72.69950104,5,NA,US,US-NY,Remsenburg,no,25NY,,25NY,,,,
45662,26NK,heliport,Ridge Heliport,41.421944,-74.2475,517,NA,US,US-NY,Hamptonburgh,no,26NK,,26NK,,,,
9119,26NY,heliport,Vamc Heliport,40.92509842,-73.30619812,100,NA,US,US-NY,Northport,no,26NY,,26NY,,,,
45669,27NK,small_airport,Mohawk Air Park,43.113317,-75.044467,1079,NA,US,US-NY,Schyler,no,27NK,,27NK,,,,
9166,27NY,heliport,Don's Heliport,41.62149811,-74.24240112,385,NA,US,US-NY,Wallkill,no,27NY,,27NY,,,,
45670,28NK,small_airport,Ritchie Airfield,44.186944,-76.076389,385,NA,US,US-NY,Clayton,no,28NK,,28NK,,,,
45671,28NY,small_airport,Spaudling Aerodrome,42.308333,-79.225,1607,NA,US,US-NY,Cassadaga,no,28NY,,28NY,,,,
45550,29NY,closed,Breezy Meadows Heliport,44.088,-76.269167,296,NA,US,US-NY,Cape Vincent,no,,,,,,29NY,
45547,2JY4,closed,Arden Hill Heliport,41.390002,-74.322222,492,NA,US,US-NY,Goshen,no,,,,,,2JY4,
9638,2NK0,seaplane_base,Northwest Waterbird Seaplane Base,43.59339905,-73.62509918,320,NA,US,US-NY,Bolten Landing,no,2NK0,,2NK0,,,,
9639,2NK1,closed,Gaskin's Hilltop Airport,42.2962,-77.465502,1730,NA,US,US-NY,Canisteo,no,,,,,,2NK1,
9640,2NK2,heliport,Cove Neck Heliport,40.88370132,-73.49120331,10,NA,US,US-NY,Cove Neck,no,2NK2,,2NK2,,,,
9641,2NK3,small_airport,Rose Field,41.15430069,-72.28009796,20,NA,US,US-NY,Orient,no,2NK3,,2NK3,,,,
9642,2NK4,heliport,Westchester Resco Heliport,41.27730179,-73.94039917,72,NA,US,US-NY,Peekskill,no,2NK4,,2NK4,,,,
9643,2NK5,heliport,NCH Heliport,44.30170059,-75.95490265,275,NA,US,US-NY,Alexandria Bay,no,2NK5,,2NK5,,,,
9644,2NK6,heliport,Bertrand Chaffee Hospital Heliport,42.50839996,-78.65809631,1420,NA,US,US-NY,Springville,no,2NK6,,2NK6,,,,
9645,2NK7,small_airport,Walton Airport,42.15790176,-75.14790344,1200,NA,US,US-NY,Walton,no,2NK7,,2NK7,,,,
9646,2NK8,heliport,Landmark Plaza Heliport,40.7820015,-73.82569885,80,NA,US,US-NY,Whitestone,no,2NK8,,2NK8,,,,
9647,2NK9,small_airport,Old Orchard Airpark,41.65719986,-74.07720184,660,NA,US,US-NY,Modena,no,2NK9,,2NK9,,,,
9651,2NY0,small_airport,Catskill Valley Airpark,42.2806015,-73.95290375,190,NA,US,US-NY,South Cairo,no,2NY0,,2NY0,,,,
45555,2NY2,heliport,High View Too Heliport,41.349667,-74.333167,586,NA,US,US-NY,Chester,no,2NY2,,2NY2,,,,
9652,2NY3,heliport,Kwp Heliport,41.99039841,-74.08760071,610,NA,US,US-NY,Hurley,no,2NY3,,2NY3,,,,
9653,2NY4,small_airport,Byron Airpark,43.07369995,-78.05000305,665,NA,US,US-NY,Byron,no,2NY4,,2NY4,,,Sackett Farms Airstrip,
9654,2NY5,heliport,Strong Memorial Hospital Heliport,43.12229919,-77.62280273,554,NA,US,US-NY,Rochester,no,2NY5,,2NY5,,,,
9655,2NY6,heliport,Slate Hill Heliport,41.37200165,-74.50769806,505,NA,US,US-NY,Middletown,no,2NY6,,2NY6,,,,
9656,2NY7,small_airport,Towner Farm Airport,42.12149811,-77.21140289,1248,NA,US,US-NY,Addison,no,2NY7,,2NY7,,,,
9657,2NY8,heliport,Benbyre Farm Heliport,41.80339813,-74.18289948,260,NA,US,US-NY,Alligerville,no,2NY8,,2NY8,,,,
9658,2NY9,small_airport,Kayutah Lake Airport,42.37009811,-76.72250366,1385,NA,US,US-NY,Alpine,no,2NY9,,2NY9,,,,
9934,30NY,small_airport,Coye Field,42.75009918,-77.55809784,1610,NA,US,US-NY,Canadice,no,30NY,,30NY,,,,
9976,31NY,closed,Troop E Heliport,42.958401,-77.337196,677,NA,US,US-NY,Canandaigua,no,,,,,,31NY,
10017,32NK,closed,Schoharie Creek Airport,42.7533,-74.311096,620,NA,US,US-NY,Esperance,no,,,,,,32NK,
10018,32NY,heliport,S J M Landing Heliport,42.42979813,-72.21679688,380,NA,US,US-NY,Washingtonville,no,32NY,,32NY,,,,
10062,33NY,small_airport,Wayne Delp Airport,42.3995018,-73.86620331,800,NA,US,US-NY,West Coxsackie,no,33NY,,33NY,,,,
10109,34NY,small_airport,Hendershot Airport,43.2901001,-77.82730103,300,NA,US,US-NY,Hilton,no,34NY,,34NY,,,,
10156,35NY,small_airport,Ciszak Airport,42.51259995,-78.73529816,1397,NA,US,US-NY,Springville,no,35NY,,35NY,,,,
10200,36NY,small_airport,Dew Airpark,42.23590088,-78.21170044,2100,NA,US,US-NY,Cuba,no,36NY,,36NY,,,,
10245,37NY,heliport,Cuba Memorial Hospital Heliport,42.22090149,-78.2664032,1600,NA,US,US-NY,Cuba,no,37NY,,37NY,,,,
10294,38NY,small_airport,Greenlawn Farm Airport,42.54869843,-76.95800018,1010,NA,US,US-NY,Dundee,no,38NY,,38NY,,,,
10340,39NY,heliport,Print Pad Heliport,40.65330124,-73.57360077,63,NA,US,US-NY,Freeport,no,39NY,,39NY,,,,
10675,3NK0,small_airport,Mc Kinney Airport,43.2030983,-77.90249634,547,NA,US,US-NY,Brockport,no,3NK0,,3NK0,,,,
10676,3NK1,heliport,Community General Hospital Heliport,41.70930099,-74.73600006,1250,NA,US,US-NY,Harris,no,3NK1,,3NK1,,,,
10677,3NK2,heliport,Bassett Heliport,42.6894989,-74.92150116,1243,NA,US,US-NY,Cooperstown,no,3NK2,,3NK2,,,,
10678,3NK3,heliport,Linuo American Campus Heliport,41.533948,-73.833359,322,NA,US,US-NY,Hopewell Junction,no,3NK3,,3NK3,,,IBM East Fishkill Heliport,
10679,3NK4,small_airport,Laska Airport,42.02780151,-79.19419861,1480,NA,US,US-NY,Jamestown,no,3NK4,,3NK4,,,,
10680,3NK5,small_airport,Secret Spot Airport,44.61669922,-73.46530151,155,NA,US,US-NY,Plattsburgh,no,3NK5,,3NK5,,,,
10681,3NK6,small_airport,Tuscarora Plateau Airport,42.63700104,-77.8839035,900,NA,US,US-NY,Tuscarora,no,3NK6,,3NK6,,,,
10682,3NK7,heliport,B/G Heliport,42.42480087,-74.4509964,1100,NA,US,US-NY,Gilboa/Grand Gorge,no,3NK7,,3NK7,,,,
10683,3NK8,small_airport,B Flat Farm Airport,42.1405983,-73.61190033,800,NA,US,US-NY,Copake,no,3NK8,,3NK8,,,,
10684,3NK9,heliport,Arnot Ogden Hospital Heliport,42.10089874,-76.82550049,909,NA,US,US-NY,Elmira,no,3NK9,,3NK9,,,,
10688,3NY0,small_airport,The Ranch Airport,42.82730103,-74.40399933,1110,NA,US,US-NY,Charleston,no,3NY0,,3NY0,,,,
10689,3NY1,closed,Old Orchard Road Heliport,41.114799,-73.715103,527,NA,US,US-NY,Armonk,no,,,,,,3NY1,
10690,3NY2,heliport,Astoria Heliport,40.78620148,-73.91210175,15,NA,US,US-NY,Astoria,no,3NY2,,3NY2,,,,
10691,3NY3,small_airport,De Ronda Airport,42.85979843,-74.82430267,1650,NA,US,US-NY,Springfield,no,3NY3,,3NY3,,,,
10692,3NY4,closed,Di Stefano Airpark,42.922001,-74.626801,500,NA,US,US-NY,Fort Plain,no,,,,,,3NY4,
10693,3NY5,small_airport,Luke Airport,42.02370071,-75.95709991,1558,NA,US,US-NY,Binghamton,no,3NY5,,3NY5,,,,
10694,3NY6,small_airport,Six Ponds Airport,42.84120178,-74.17870331,1125,NA,US,US-NY,Duanesburg,no,3NY6,,3NY6,,,,
10695,3NY7,small_airport,Hiserts Airpark Inc Airport,42.984398,-74.519083,813,NA,US,US-NY,Ephratah,no,3NY7,,3NY7,,,Eparatha,
10696,3NY8,heliport,Suny Health Science Center Heliport,43.04199982,-76.14050293,452,NA,US,US-NY,Syracuse,no,3NY8,,3NY8,,,,
10697,3NY9,small_airport,Hilltop Airport,42.66439819,-78.67310333,1385,NA,US,US-NY,Colden,no,3NY9,,3NY9,,,,
10931,40NY,heliport,Entenmann's Heliport,40.76620102,-73.26540375,81,NA,US,US-NY,Bay Shore,no,40NY,,40NY,,,,
299708,41NK,small_airport,Winchell Mountain Airport,41.947778,-73.518055,1141,NA,US,US-NY,Millerton,no,41NK,,41NK,,,,
10966,41NY,small_airport,Bonebender Airport,44.31240082,-73.38490295,336,NA,US,US-NY,Essex,no,41NY,,41NY,,,,
11009,42NY,small_airport,Walter's Field,42.66899872,-76.05619812,1560,NA,US,US-NY,East Homer,no,42NY,,42NY,,,,
11047,43NY,closed,Watercolor Airport,42.784697,-74.802498,1993,NA,US,US-NY,Cherry Valley,no,,,,,,43NY,
11092,44NY,small_airport,Tomcat Airport,42.93429947,-74.65239716,460,NA,US,US-NY,Fort Plain,no,44NY,,44NY,,,,
45667,45NY,heliport,Turning Stone Resort & Casino Heliport,43.110569,-75.593658,359,NA,US,US-NY,Verona,no,45NY,,45NY,,,,
11170,46N,small_airport,Sky Park Airport,41.98460007,-73.83599854,323,NA,US,US-NY,Red Hook,no,46N,,46N,,,,
11174,46NY,small_airport,Savannah Agri-Air Airport,43.01879883,-76.76100159,465,NA,US,US-NY,Savannah,no,46NY,,46NY,,,,
11214,47NY,small_airport,Elk Creek Airport,42.04499817,-77.34999847,1540,NA,US,US-NY,Borden,no,47NY,,47NY,,,,
11254,48NY,closed,Tennessee Gas Nr 2 Heliport,42.675097,-78.830299,1050,NA,US,US-NY,Hamburg,no,,,,,,48NY,
11296,49N,small_airport,Lufker Airport,40.82479858,-72.75090027,57,NA,US,US-NY,East Moriches,no,49N,,49N,,,,
11300,49NY,small_airport,Westmoreland Airport,41.055672,-72.360486,22,NA,US,US-NY,Shelter Island,no,49NY,,49NY,,,,
11358,4B0,small_airport,South Albany Airport,42.56069946,-73.83390045,196,NA,US,US-NY,South Bethlehem,no,4B0,,4B0,,,,
11359,4B1,small_airport,Duanesburg Airport,42.75839996,-74.13289642,710,NA,US,US-NY,Duanesburg,no,4B1,,4B1,,,,
11422,4G2,small_airport,Hamburg Inc Airport,42.70090103,-78.91480255,751,NA,US,US-NY,Hamburg,no,4G2,,4G2,,,,
11582,4N2,small_airport,Middlesex Valley Airport,42.70949936,-77.27549744,735,NA,US,US-NY,Middlesex,no,4N2,,4N2,,,,
11584,4N7,small_airport,Greene Airport,42.30419922,-75.78710175,935,NA,US,US-NY,Greene,no,4N7,,4N7,,,,
11617,4NK0,heliport,Wca Hospital Heliport,42.09009933,-79.23059845,1340,NA,US,US-NY,Jamestown,no,4NK0,,4NK0,,,,
11618,4NK1,small_airport,B-Ville Airpark,43.14479828,-76.31130219,375,NA,US,US-NY,Baldwinsville,no,4NK1,,4NK1,,,,
45672,4NK2,small_airport,Tracy Field,43.145233,-73.41965,455,NA,US,US-NY,Greenwich,no,4NK2,,4NK2,,,,
11619,4NK3,small_airport,Evans Airways Airport,42.67250061,-78.96700287,940,NA,US,US-NY,Evans,no,4NK3,,4NK3,,,,
11620,4NK4,small_airport,Woodford Airfield,42.82720184,-76.02580261,1280,NA,US,US-NY,Fabius,no,4NK4,,4NK4,,,,
11621,4NK5,small_airport,Harvs Airport,43.1012001,-77.36779785,500,NA,US,US-NY,Macedon,no,4NK5,,4NK5,,,,
11622,4NK6,closed,Ag-Alley Airport,43.161098,-77.177498,450,NA,US,US-NY,Marion,no,,,,,,4NK6,
11623,4NK7,heliport,Lightning Tree Farm Heliport,41.83179855,-73.6595993,945,NA,US,US-NY,Millbrook,no,4NK7,,4NK7,,,,
11624,4NK8,closed,Longwell Airport,43.0009,-74.187103,800,NA,US,US-NY,Amsterdam,no,,,,,,4NK8,
11625,4NK9,heliport,Corporate Park of Staten Island Heliport,40.61719894,-74.17579651,5,NA,US,US-NY,Staten Island,no,4NK9,,4NK9,,,,
11626,4NY0,small_airport,Mountain View Airpark,44.66889954,-73.54620361,500,NA,US,US-NY,Beekmantown,no,4NY0,,4NY0,,,,
11627,4NY1,small_airport,Orange Poultry Farm Airport,41.32789993,-74.32460022,420,NA,US,US-NY,Chester,no,4NY1,,4NY1,,,,
11628,4NY2,seaplane_base,Edo Seaplane Base,40.78340149,-73.86620331,,NA,US,US-NY,College Point,no,4NY2,,4NY2,,,,
45553,4NY3,heliport,Greenville Mountain Heliport,41.376111,-79.613056,1044,NA,US,US-NY,Port Jervis,no,4NY3,,4NY3,,,,
